league,season,mid,date,team,opp,is_home,gf,np_raw,np_comp,pen,ns,red_xg,comp_np_scaled,sf,xg_model,ns_eff,xgps,sf_wf,md_wf
EPL,2526,4813586,2026-01-19,10204,8678,1,1,1.0244887061417103,1.0244887061417103,0,17,0.0,1.5857925769386634,1.5339528716638215,1.5857925769386634,17.0,0.09328191629050961,1.5478868311890517,21.9
EPL,2526,4813595,2026-01-24,8650,8678,0,2,0.9292411543428898,0.8107219502329827,0,14,0.0,1.2533556682259797,1.5339528716638215,1.2533556682259797,14.0,0.08952540487328427,1.5459747548043992,22.0
EPL,2526,4813595,2026-01-24,8678,8650,1,3,2.501329457387328,1.2058134730905294,0,12,0.0,1.8641571884009722,1.5339528716638215,1.8641571884009722,12.0,0.1553464323667477,1.5459747548043992,22.0
EPL,2526,4813598,2026-01-24,8586,8191,0,2,2.0560702085494995,1.2712554082274439,0,18,0.0,1.965328768028189,1.5339528716638215,1.965328768028189,18.0,0.10918493155712161,1.5459747548043992,22.0
EPL,2526,4813598,2026-01-24,8191,8586,1,2,1.6084119379520416,0.6286164328455925,0,9,0.0,0.971825135634481,1.5339528716638215,0.971825135634481,9.0,0.10798057062605344,1.5459747548043992,22.0
EPL,2526,4813601,2026-01-24,10204,9879,0,1,1.6742537785321474,0.9437352720648051,0,13,0.0,1.45899090583065,1.5339528716638215,1.45899090583065,13.0,0.11223006967928077,1.5459747548043992,22.0
EPL,2526,4813601,2026-01-24,9879,10204,1,2,1.0494086584076285,0.7711878625676036,0,12,0.0,1.1922369667410797,1.5339528716638215,1.1922369667410797,12.0,0.09935308056175664,1.5459747548043992,22.0
EPL,2526,4813602,2026-01-24,8602,8456,0,0,0.5879634227603674,0.5879634227603674,0,11,0.0,0.9089766083359143,1.5339528716638215,0.9089766083359143,11.0,0.08263423712144675,1.5459747548043992,22.0
EPL,2526,4813602,2026-01-24,8456,8602,1,2,0.8609645236283541,0.7505280960351228,0,11,0.0,1.1602974892417115,1.5339528716638215,1.1602974892417115,11.0,0.10548158993106468,1.5459747548043992,22.0
EPL,2526,4813604,2026-01-24,8472,8654,0,1,0.6943792905658484,0.5293912168592214,0,7,0.0,0.8184254566795374,1.5339528716638215,0.8184254566795374,7.0,0.11691792238279106,1.5459747548043992,22.0
EPL,2526,4813604,2026-01-24,8654,8472,1,3,0.7344471141695976,0.7344471141695976,1,12,0.0,1.1354366972451422,1.5339528716638215,1.3854366972451422,13.0,0.1065720536342417,1.5459747548043992,22.0
EPL,2526,4813596,2026-01-25,10260,9825,0,3,0.7191780153661966,0.5847596574574709,0,10,0.0,0.9039807590307226,1.5339528716638215,0.9039807590307226,10.0,0.09039807590307226,1.5459013758938531,22.5
EPL,2526,4813596,2026-01-25,9825,10260,1,2,1.1936586163938046,0.8622103683650493,0,15,0.0,1.3328921947654757,1.5339528716638215,1.3328921947654757,15.0,0.08885947965103172,1.5459013758938531,22.5
EPL,2526,4813597,2026-01-25,10203,9937,0,2,0.5362630859017372,0.5362630859017372,0,7,0.0,0.8290098423365792,1.5339528716638215,0.8290098423365792,7.0,0.11842997747665417,1.5459013758938531,22.5
EPL,2526,4813597,2026-01-25,9937,10203,1,0,1.808685002848506,0.90695984326303,0,10,0.0,1.4020704695807915,1.5339528716638215,1.4020704695807915,10.0,0.14020704695807915,1.5459013758938531,22.5
EPL,2526,4813599,2026-01-25,8455,9826,0,3,1.0764813162386417,0.7600570507347584,1,9,0.0,1.174973240488687,1.5339528716638215,1.424973240488687,10.0,0.1424973240488687,1.5459013758938531,22.5
EPL,2526,4813599,2026-01-25,9826,8455,1,1,1.7826497643254697,1.1111163943074645,0,13,0.0,1.7176763627381264,1.5339528716638215,1.7176763627381264,13.0,0.13212895097985589,1.5459013758938531,22.5
EPL,2526,4813603,2026-01-25,10252,10261,0,2,1.1621476421132684,0.8487402806058526,0,14,0.0,1.3120687675651226,1.5339528716638215,1.3120687675651226,14.0,0.09371919768322304,1.5459013758938531,22.5
EPL,2526,4813603,2026-01-25,10261,10252,1,0,2.1754331551492214,0.933467797189951,0,15,0.0,1.4430491520285496,1.5339528716638215,1.4430491520285496,15.0,0.0962032768019033,1.5459013758938531,22.5
EPL,2526,4813600,2026-01-26,8463,8668,0,1,1.3913613483309746,0.9162091061472892,0,14,0.0,1.4170569956053294,1.5339528716638215,1.4170569956053294,14.0,0.1012183568289521,1.5466523810968587,22.9
EPL,2526,4813600,2026-01-26,8668,8463,1,1,0.7524805814027786,0.6078355744481087,0,10,0.0,0.9401103385355442,1.5339528716638215,0.9401103385355442,10.0,0.09401103385355442,1.5466523810968587,22.9
EPL,2526,4813606,2026-01-31,8668,10204,0,1,1.1722353380173445,0.5255358632653951,0,7,0.0,0.8125735101884595,1.5339528716638215,0.8125735101884595,7.0,0.11608193002692278,1.5461808926598613,23.0
EPL,2526,4813606,2026-01-31,10204,8668,1,1,1.4392526242882013,0.9736803535372018,0,11,0.0,1.50548595819752,1.5339528716638215,1.50548595819752,11.0,0.13686235983613818,1.5461808926598613,23.0
EPL,2526,4813607,2026-01-31,8654,8455,0,2,1.0994125977158546,0.9671467177569866,0,11,-0.02075,1.4953837753945525,1.5339528716638215,1.4746337753945524,11.2075,0.13157562127098393,1.5461808926598613,23.0
EPL,2526,4813607,2026-01-31,8455,8654,1,3,3.2410966493189335,1.0550293818116188,0,14,0.0415,1.6312662713518702,1.5339528716638215,1.6727662713518703,14.415,0.11604344581004998,1.5461808926598613,23.0
EPL,2526,4813608,2026-01-31,9825,8463,0,4,2.1935631157830358,1.4737157585099339,0,15,0.0,2.278631147019794,1.5339528716638215,2.278631147019794,15.0,0.15190874313465294,1.5461808926598613,23.0
EPL,2526,4813608,2026-01-31,8463,9825,1,0,0.11341328918933868,0.11341328918933868,0,3,0.0,0.1753574607182627,1.5339528716638215,0.1753574607182627,3.0,0.058452486906087564,1.5461808926598613,23.0
EPL,2526,4813609,2026-01-31,10261,8650,0,1,0.37006485648453236,0.37006485648453236,0,8,0.0,0.5721872101412977,1.5339528716638215,0.5721872101412977,8.0,0.07152340126766221,1.5461808926598613,23.0
EPL,2526,4813609,2026-01-31,8650,10261,1,4,2.2821793891489506,1.4227750651538371,0,17,0.0,2.199867620293752,1.5339528716638215,2.199867620293752,17.0,0.12940397766433837,1.5461808926598613,23.0
EPL,2526,4813614,2026-01-31,8678,8602,0,2,1.2860721908509731,0.5311115823686123,0,9,0.0,0.8211945805286924,1.5339528716638215,0.8211945805286924,9.0,0.09124384228096583,1.5461808926598613,23.0
EPL,2526,4813614,2026-01-31,8602,8678,1,0,1.392563747242093,1.2259422827512025,0,17,0.0,1.8955285330937224,1.5339528716638215,1.8955285330937224,17.0,0.11150167841727779,1.5461808926598613,23.0
EPL,2526,4813605,2026-02-01,9937,10252,0,1,0.3764049457386136,0.3764049457386136,0,6,-0.21995,0.5829713380024464,1.5339528716638215,0.3630213380024464,8.1995,0.044273594487767104,1.5487876676500378,23.5
EPL,2526,4813605,2026-02-01,10252,9937,1,0,2.4177285004407167,1.9183619018644094,0,27,0.4399,2.9711352556972694,1.5339528716638215,3.4110352556972696,31.399,0.10863515575965062,1.5487876676500378,23.5
EPL,2526,4813610,2026-02-01,9879,10260,0,2,1.1536833941936493,0.8392571106553077,1,13,0.0,1.2998310629705438,1.5339528716638215,1.5498310629705438,14.0,0.11070221878361028,1.5487876676500378,23.5
EPL,2526,4813610,2026-02-01,10260,9879,1,3,1.8571156188845634,1.1450956895947457,0,13,0.0,1.773510082323558,1.5339528716638215,1.773510082323558,13.0,0.13642385248642752,1.5487876676500378,23.5
EPL,2526,4813611,2026-02-01,9826,10203,0,1,1.1107918228954077,0.9204619001597166,1,13,0.415,1.4256000395090895,1.5339528716638215,2.0906000395090896,18.15,0.11518457517956417,1.5487876676500378,23.5
EPL,2526,4813611,2026-02-01,10203,9826,1,1,0.5459217596799135,0.43088813610374926,0,9,-0.2075,0.6673542313341979,1.5339528716638215,0.4598542313341979,11.075,0.04152182675703819,1.5487876676500378,23.5
EPL,2526,4813613,2026-02-01,8456,8586,0,2,2.084264161065221,1.2399445135146379,0,15,0.0,1.9204107711017968,1.5339528716638215,1.9204107711017968,15.0,0.1280273847401198,1.5487876676500378,23.5
EPL,2526,4813613,2026-02-01,8586,8456,1,2,1.1910379249602556,0.9496227998286485,0,12,0.0,1.4707640812939113,1.5339528716638215,1.4707640812939113,12.0,0.12256367344115927,1.5487876676500378,23.5
EPL,2526,4813612,2026-02-02,8191,8472,0,0,0.05794726498425007,0.05794726498425007,0,5,0.0,0.08957824893843139,1.5339528716638215,0.08957824893843139,5.0,0.017915649787686276,1.5458580998219424,23.9
EPL,2526,4813612,2026-02-02,8472,8191,1,3,1.2274079732596874,1.1123055882751942,0,14,0.0,1.7194666031124195,1.5339528716638215,1.7194666031124195,14.0,0.12281904307945854,1.5458580998219424,23.9
EPL,2526,4813620,2026-02-06,10203,8463,0,1,1.3312043529003859,1.00976643525064,0,16,0.0,1.5598307578737023,1.5339528716638215,1.5598307578737023,16.0,0.0974894223671064,1.5447441145006249,24.0
EPL,2526,4813620,2026-02-06,8463,10203,1,3,2.8484544064849615,1.2690977949649094,0,14,0.0,1.9604313494977645,1.5339528716638215,1.9604313494977645,14.0,0.14003081067841175,1.5447441145006249,24.0
EPL,2526,4813615,2026-02-07,10252,8678,0,1,0.5928622353821993,0.5928622353821993,0,7,0.0,0.9166479540287324,1.5339528716638215,0.9166479540287324,7.0,0.13094970771839035,1.546139894435676,24.1
EPL,2526,4813615,2026-02-07,8678,10252,1,1,2.0804280918091536,1.5520101945847273,0,20,0.0,2.399624878418323,1.5339528716638215,2.399624878418323,20.0,0.11998124392091616,1.546139894435676,24.1
EPL,2526,4813616,2026-02-07,8472,9825,0,0,0.1615645196288824,0.1615645196288824,0,5,0.0,0.24980134932355094,1.5339528716638215,0.24980134932355094,5.0,0.04996026986471019,1.546139894435676,24.1
EPL,2526,4813616,2026-02-07,9825,8472,1,3,1.4921812219545245,0.8058297855779528,0,16,0.0,1.2459255796066193,1.5339528716638215,1.2459255796066193,16.0,0.07787034872541371,1.546139894435676,24.1
EPL,2526,4813618,2026-02-07,8654,8191,0,2,0.6945644244551659,0.37244677990674974,0,6,0.0,0.5758548249679295,1.5339528716638215,0.5758548249679295,6.0,0.09597580416132158,1.546139894435676,24.1
EPL,2526,4813618,2026-02-07,8191,8654,1,0,1.337259960360825,1.0605843538418411,0,18,0.0,1.6398117808891537,1.5339528716638215,1.6398117808891537,18.0,0.09110065449384187,1.546139894435676,24.1
EPL,2526,4813619,2026-02-07,8668,9879,0,2,1.8811955824494362,1.423053513467312,0,16,0.0,2.2002398090886675,1.5339528716638215,2.2002398090886675,16.0,0.13751498806804172,1.546139894435676,24.1
EPL,2526,4813619,2026-02-07,9879,8668,1,1,1.958986546844244,1.187406174093485,0,13,0.0,1.8358960566651705,1.5339528716638215,1.8358960566651705,13.0,0.1412227735896285,1.546139894435676,24.1
EPL,2526,4813622,2026-02-07,8586,10260,0,0,0.503832345828414,0.503832345828414,0,7,-0.2739,0.778995289992423,1.5339528716638215,0.505095289992423,9.738999999999999,0.05186315740758015,1.546139894435676,24.1
EPL,2526,4813622,2026-02-07,10260,8586,1,2,1.7759945099242032,1.6272292931564152,0,23,0.5478,2.5159241275434994,1.5339528716638215,3.0637241275434994,28.477999999999998,0.10758213805546385,1.546139894435676,24.1
EPL,2526,4813623,2026-02-07,9937,10261,0,3,0.9995754528790712,0.8153548542410135,1,10,0.0,1.2606526682638166,1.5339528716638215,1.5106526682638166,11.0,0.13733206075125606,1.546139894435676,24.1
EPL,2526,4813623,2026-02-07,10261,9937,1,2,1.4550428967922926,1.0195196267217397,1,15,0.0,1.5763199680346502,1.5339528716638215,1.8263199680346502,16.0,0.11414499800216564,1.546139894435676,24.1
EPL,2526,4813624,2026-02-07,8455,8602,0,3,1.8619949463754892,0.9551224071532487,2,13,0.0,1.4767528577690725,1.5339528716638215,1.9767528577690725,15.0,0.1317835238512715,1.546139894435676,24.1
EPL,2526,4813624,2026-02-07,8602,8455,1,1,1.0360113587230444,0.6746335607022047,0,11,0.0,1.0430778623268708,1.5339528716638215,1.0430778623268708,11.0,0.09482526021153372,1.546139894435676,24.1
EPL,2526,4813617,2026-02-08,9826,10204,0,1,1.1570176128298044,0.6555103275924921,0,7,0.0,1.0109672435922532,1.5339528716638215,1.0109672435922532,7.0,0.14442389194175045,1.5422598257227405,24.8
EPL,2526,4813617,2026-02-08,10204,9826,1,0,0.7443302217870951,0.6305412042886018,0,7,0.0,0.9724583678371459,1.5339528716638215,0.9724583678371459,7.0,0.13892262397673513,1.5422598257227405,24.8
EPL,2526,4813621,2026-02-08,8456,8650,0,2,1.9598665740340948,1.2213433917611838,1,16,0.0415,1.883628846525224,1.5339528716638215,2.175128846525224,17.415,0.124899732789275,1.5422598257227405,24.8
EPL,2526,4813621,2026-02-08,8650,8456,1,1,1.0036782836541533,0.827672534249723,0,15,-0.02075,1.2764860984274766,1.5339528716638215,1.2557360984274766,15.2075,0.08257347351158814,1.5422598257227405,24.8
EPL,2526,4813627,2026-02-10,8463,8455,0,2,0.652580195106566,0.13314730767160654,1,3,0.0,0.20527181791959104,1.5339528716638215,0.45527181791959104,4.0,0.11381795447989776,1.5416895880904464,25.0
EPL,2526,4813627,2026-02-10,8455,8463,1,2,2.341278787702322,1.3680463187396525,1,18,0.0,2.1091027656263863,1.5339528716638215,2.3591027656263863,19.0,0.12416330345402034,1.5416895880904464,25.0
EPL,2526,4813629,2026-02-10,8678,8668,0,2,1.3381555266678333,0.5075898088514805,0,11,0.2158,0.7825459233271475,1.5339528716638215,0.9983459233271474,13.158,0.07587368318339774,1.5416895880904464,25.0
EPL,2526,4813629,2026-02-10,8668,8678,1,1,2.1747426632791758,1.4608258802443743,1,15,-0.1079,2.2521400495858135,1.5339528716638215,2.3942400495858136,17.079,0.14018619647437283,1.5416895880904464,25.0
EPL,2526,4813633,2026-02-10,10261,8586,0,2,2.499011030420661,1.6675264444202185,0,21,0.0,2.570808157228133,1.5339528716638215,2.570808157228133,21.0,0.12241943605848253,1.5416895880904464,25.0
EPL,2526,4813633,2026-02-10,8586,10261,1,1,1.8007039418444037,1.149341376684606,0,16,0.0,1.7719276335961966,1.5339528716638215,1.7719276335961966,16.0,0.11074547709976229,1.5416895880904464,25.0
EPL,2526,4813634,2026-02-10,10260,8654,0,1,0.5746919121593237,0.5746919121593237,0,9,0.0,0.8859965373358187,1.5339528716638215,0.8859965373358187,9.0,0.09844405970397986,1.5416895880904464,25.0
EPL,2526,4813634,2026-02-10,8654,10260,1,1,1.1003320142626762,0.5560931965708733,0,7,0.0,0.8573230911612493,1.5339528716638215,0.8573230911612493,7.0,0.12247472730874989,1.5416895880904464,25.0
EPL,2526,4813625,2026-02-11,10204,10252,0,0,0.5615805443376303,0.5615805443376303,0,9,0.0,0.8669677060844598,1.5339528716638215,0.8669677060844598,9.0,0.09632974512049554,1.5437993976572422,25.4
EPL,2526,4813625,2026-02-11,10252,10204,1,1,0.7243635188788176,0.7243635188788176,0,15,0.0,1.118271964129999,1.5339528716638215,1.118271964129999,15.0,0.07455146427533327,1.5437993976572422,25.4
EPL,2526,4813628,2026-02-11,8191,9826,0,3,0.5050199050456285,0.5050199050456285,0,8,0.0,0.779649425214359,1.5339528716638215,0.779649425214359,8.0,0.09745617815179487,1.5437993976572422,25.4
EPL,2526,4813628,2026-02-11,9826,8191,1,2,1.7969396859407425,1.3573647871613503,0,21,0.0,2.0954989408208435,1.5339528716638215,2.0954989408208435,21.0,0.0997856638486116,1.5437993976572422,25.4
EPL,2526,4813630,2026-02-11,9879,8456,0,0,1.4178126957267523,0.9691805522888899,0,14,0.0,1.4962203528447016,1.5339528716638215,1.4962203528447016,14.0,0.10687288234605011,1.5437993976572422,25.4
EPL,2526,4813630,2026-02-11,8456,9879,1,3,1.367878394201398,0.7586680609732867,0,13,0.0,1.1712312955523478,1.5339528716638215,1.1712312955523478,13.0,0.0900947150424883,1.5437993976572422,25.4
EPL,2526,4813631,2026-02-11,8602,10203,0,0,0.4188972171396017,0.4188972171396017,0,7,0.0,0.6466932715004121,1.5339528716638215,0.6466932715004121,7.0,0.09238475307148744,1.5437993976572422,25.4
EPL,2526,4813631,2026-02-11,10203,8602,1,0,2.6651414670050144,1.8077121742069724,0,35,0.0,2.7907449656783876,1.5339528716638215,2.7907449656783876,35.0,0.07973557044795393,1.5437993976572422,25.4
EPL,2526,4813632,2026-02-11,8650,8472,0,1,2.5286165550351143,1.8502962440252306,0,23,0.0,2.8564862270136087,1.5339528716638215,2.8564862270136087,23.0,0.12419505334841777,1.5437993976572422,25.4
EPL,2526,4813632,2026-02-11,8472,8650,1,0,0.6279009487479925,0.6279009487479925,0,11,0.0,0.9693531064655617,1.5339528716638215,0.9693531064655617,11.0,0.08812300967868743,1.5437993976572422,25.4
EPL,2526,4813626,2026-02-12,9825,9937,0,1,0.60460240021348,0.60460240021348,0,7,0.0,0.9307843682430198,1.5339528716638215,0.9307843682430198,7.0,0.13296919546328853,1.5394983015521733,25.9
EPL,2526,4813626,2026-02-12,9937,9825,1,1,1.5067940577864647,1.1925262942910195,0,12,0.0,1.8358922046173316,1.5339528716638215,1.8358922046173316,12.0,0.1529910170514443,1.5394983015521733,25.9
EPL,2526,4813684,2026-02-18,9825,8602,0,2,1.6095860842615366,0.7751313719898463,0,10,0.0,1.1923130795974313,1.5339528716638215,1.1923130795974313,10.0,0.11923130795974313,1.5382077447551044,26.0
EPL,2526,4813684,2026-02-18,8602,9825,1,2,0.29064140655100346,0.29064140655100346,0,5,0.0,0.44706686250327043,1.5339528716638215,0.44706686250327043,5.0,0.08941337250065409,1.5382077447551044,26.0
EPL,2526,4813635,2026-02-21,8463,10252,0,1,1.3883507302962244,0.8750652245245875,0,14,0.0,1.3464793057505513,1.5339528716638215,1.3464793057505513,14.0,0.09617709326789652,1.5387187926272325,26.1
EPL,2526,4813635,2026-02-21,10252,8463,1,1,1.4601327823475003,1.1309338765218855,0,16,0.0,1.7401892090229913,1.5339528716638215,1.7401892090229913,16.0,0.10876182556393696,1.5387187926272325,26.1
EPL,2526,4813636,2026-02-21,10204,9937,0,2,1.0970298629254103,0.8986895065754652,0,11,0.0,1.3828304325045633,1.5339528716638215,1.3828304325045633,11.0,0.12571185750041483,1.5387187926272325,26.1
EPL,2526,4813636,2026-02-21,9937,10204,1,0,1.601851573213935,1.0046550866216422,0,13,0.0,1.545881661893261,1.5339528716638215,1.545881661893261,13.0,0.1189139739917893,1.5387187926272325,26.1
EPL,2526,4813637,2026-02-21,8191,8455,0,1,0.8454729355871677,0.8454729355871677,0,12,0.0,1.3009450946456886,1.5339528716638215,1.3009450946456886,12.0,0.10841209122047406,1.5387187926272325,26.1
EPL,2526,4813637,2026-02-21,8455,8191,1,1,1.987526573240757,0.8916365750133991,0,12,0.0,1.3719779541668984,1.5339528716638215,1.3719779541668984,12.0,0.11433149618057487,1.5387187926272325,26.1
EPL,2526,4813640,2026-02-21,10261,8456,0,1,0.6234581517055631,0.6234581517055631,0,13,0.0,0.95932677444599,1.5339528716638215,0.95932677444599,13.0,0.07379436726507616,1.5387187926272325,26.1
EPL,2526,4813640,2026-02-21,8456,10261,1,2,1.6517507750540972,1.2055124025791883,0,15,0.0,1.854944588593803,1.5339528716638215,1.854944588593803,15.0,0.1236629725729202,1.5387187926272325,26.1
EPL,2526,4813644,2026-02-21,8678,8654,0,0,0.5920750983059406,0.5920750983059406,0,10,0.0,0.911037080409967,1.5339528716638215,0.911037080409967,10.0,0.0911037080409967,1.5387187926272325,26.1
EPL,2526,4813644,2026-02-21,8654,8678,1,0,3.453144267667085,1.4504841928370296,0,20,0.0,2.23188728592708,1.5339528716638215,2.23188728592708,20.0,0.11159436429635401,1.5387187926272325,26.1
EPL,2526,4813638,2026-02-22,8602,9826,0,0,0.8443733872845769,0.713177259452641,1,11,0.0,1.097457359658239,1.5339528716638215,1.347457359658239,12.0,0.11228811330485326,1.538828313876035,26.6
EPL,2526,4813638,2026-02-22,9826,8602,1,1,1.9976035431027412,1.1797077029943466,0,14,0.0,1.8153676154653606,1.5339528716638215,1.8153676154653606,14.0,0.1296691153903829,1.538828313876035,26.6
EPL,2526,4813641,2026-02-22,8650,10203,0,1,1.8058435134589672,0.6879110552370548,0,10,0.0,1.058577009227121,1.5339528716638215,1.058577009227121,10.0,0.1058577009227121,1.538828313876035,26.6
EPL,2526,4813641,2026-02-22,10203,8650,1,0,1.190453328192234,0.8576146140694618,0,18,0.0,1.3197216505239564,1.5339528716638215,1.3197216505239564,18.0,0.07331786947355313,1.538828313876035,26.6
EPL,2526,4813642,2026-02-22,9879,8472,0,3,1.0918161924928427,0.9603748593479395,1,11,0.0,1.4778520254993242,1.5339528716638215,1.7278520254993242,12.0,0.14398766879161035,1.538828313876035,26.6
EPL,2526,4813642,2026-02-22,8472,9879,1,1,1.05771947465837,0.6835613768547774,1,11,0.0,1.051883600976218,1.5339528716638215,1.301883600976218,12.0,0.1084903000813515,1.538828313876035,26.6
EPL,2526,4813643,2026-02-22,9825,8586,0,4,2.066706920042634,1.4705190706998108,0,20,0.0,2.2628763820875437,1.5339528716638215,2.2628763820875437,20.0,0.11314381910437718,1.538828313876035,26.6
EPL,2526,4813643,2026-02-22,8586,9825,1,1,0.6937303123995662,0.4372210009023547,0,6,0.0,0.6728080556097629,1.5339528716638215,0.6728080556097629,6.0,0.11213467593496047,1.538828313876035,26.6
EPL,2526,4813639,2026-02-23,10260,8668,0,1,1.2655763626098633,0.7542286083102226,0,11,0.0,1.1606168339532434,1.5339528716638215,1.1606168339532434,11.0,0.10551062126847667,1.53881306167038,27.0
EPL,2526,4813639,2026-02-23,8668,10260,1,0,0.6345620425418019,0.6345620425418019,0,12,0.0,0.97647235950356,1.5339528716638215,0.97647235950356,12.0,0.08137269662529667,1.53881306167038,27.0
EPL,2526,4813654,2026-02-27,10252,8602,0,0,1.0257657617330551,1.0257657617330551,0,14,0.0,1.5779994347552104,1.5339528716638215,1.5779994347552104,14.0,0.11271424533965789,1.5383623568105291,27.1
EPL,2526,4813654,2026-02-27,8602,10252,1,2,0.8613265957683325,0.7089608546346426,0,9,0.0,1.0906386912221557,1.5339528716638215,1.0906386912221557,9.0,0.12118207680246175,1.5383623568105291,27.1
EPL,2526,4813645,2026-02-28,8472,8678,0,1,1.5075904745608568,0.6500483442097902,0,8,0.0,0.9990483859278095,1.5339528716638215,0.9990483859278095,8.0,0.12488104824097619,1.5368832100361238,27.2
EPL,2526,4813645,2026-02-28,8678,8472,1,1,1.720163732767105,1.3765320554375648,0,21,0.0,2.115569004078508,1.5339528716638215,2.115569004078508,21.0,0.10074138114659562,1.5368832100361238,27.2
EPL,2526,4813648,2026-02-28,9937,8191,0,4,2.3571699652820826,1.0983158748596906,0,16,0.0,1.6879832273879949,1.5339528716638215,1.6879832273879949,16.0,0.10549895171174968,1.5368832100361238,27.2
EPL,2526,4813648,2026-02-28,8191,9937,1,3,1.109317546710372,0.8493380460888147,0,12,0.0,1.3053333826787867,1.5339528716638215,1.3053333826787867,12.0,0.1087777818898989,1.5368832100361238,27.2
EPL,2526,4813650,2026-02-28,8456,8463,0,1,2.03791856020689,1.1774432338774206,0,14,0.0415,1.8095927369168445,1.5339528716638215,1.8510927369168446,14.415,0.12841434179097083,1.5368832100361238,27.2
EPL,2526,4813650,2026-02-28,8463,8456,1,0,1.6902959262952209,0.8505157416686415,0,14,-0.02075,1.3071433632419565,1.5339528716638215,1.2863933632419564,14.2075,0.0905432597742007,1.5368832100361238,27.2
EPL,2526,4813651,2026-02-28,8654,8650,0,2,1.7458616644144058,0.9836070388555527,0,11,0.0,1.5116891432904482,1.5339528716638215,1.5116891432904482,11.0,0.1374262857536771,1.5368832100361238,27.2
EPL,2526,4813651,2026-02-28,8650,8654,1,5,1.8350645061582327,1.5006844159215689,0,18,0.0,2.3063766823927265,1.5339528716638215,2.3063766823927265,18.0,0.12813203791070704,1.5368832100361238,27.2
EPL,2526,4813653,2026-02-28,8668,10261,0,3,1.7402805481106043,0.4171164002269506,0,9,0.0,0.6410591921395085,1.5339528716638215,0.6410591921395085,9.0,0.07122879912661205,1.5368832100361238,27.2
EPL,2526,4813653,2026-02-28,10261,8668,1,2,1.045883459970355,0.8634499367326498,0,17,0.0,1.3270217104711628,1.5339528716638215,1.3270217104711628,17.0,0.07806010061595076,1.5368832100361238,27.2
EPL,2526,4813646,2026-03-01,8455,9825,0,1,1.071233306080103,0.6302257820963859,0,9,0.0,0.9706681736060209,1.5339528716638215,0.9706681736060209,9.0,0.10785201928955787,1.540191152410785,27.7
EPL,2526,4813646,2026-03-01,9825,8455,1,2,1.088571436703205,0.7972579196095467,0,12,0.0,1.2279295939720527,1.5339528716638215,1.2279295939720527,12.0,0.10232746616433773,1.540191152410785,27.7
EPL,2526,4813647,2026-03-01,10203,10204,0,1,0.7926531471312046,0.7926531471312046,0,13,0.0,1.2208373641420456,1.5339528716638215,1.2208373641420456,13.0,0.09391056647246504,1.540191152410785,27.7
EPL,2526,4813647,2026-03-01,10204,10203,1,2,1.2602079035714269,0.705940014310181,0,14,0.0,1.0872825641732837,1.5339528716638215,1.0872825641732837,14.0,0.07766304029809169,1.540191152410785,27.7
EPL,2526,4813649,2026-03-01,8586,9879,0,1,0.879997918382287,0.879997918382287,0,13,0.0,1.3553650080323065,1.5339528716638215,1.3553650080323065,13.0,0.10425884677171589,1.540191152410785,27.7
EPL,2526,4813649,2026-03-01,9879,8586,1,2,2.2802767269313335,1.6631536118686199,0,18,0.0,2.561574478100089,1.5339528716638215,2.561574478100089,18.0,0.14230969322778272,1.540191152410785,27.7
EPL,2526,4813652,2026-03-01,9826,10260,0,1,0.5090389885008335,0.5090389885008335,0,8,-0.16185,0.7840173463211191,1.5339528716638215,0.622167346321119,9.6185,0.06468444625680918,1.540191152410785,27.7
EPL,2526,4813652,2026-03-01,10260,9826,1,2,1.372924548573792,1.1058935450389982,1,19,0.3237,1.7032874535772629,1.5339528716638215,2.276987453577263,23.237,0.09798973419878913,1.540191152410785,27.7
EPL,2526,4813655,2026-03-03,9937,8678,0,0,0.41234229132533073,0.41234229132533073,0,5,0.0,0.6338343067418404,1.5339528716638215,0.6338343067418404,5.0,0.12676686134836807,1.537155707954672,28.1
EPL,2526,4813655,2026-03-03,8678,9937,1,0,1.9246113235130906,0.9380995878949762,0,13,0.0,1.4420051361626882,1.5339528716638215,1.4420051361626882,13.0,0.11092347201251448,1.537155707954672,28.1
EPL,2526,4813658,2026-03-03,8191,8668,0,0,0.7127580009400845,0.2430550716817379,0,5,0.0,0.3736134907829154,1.5339528716638215,0.3736134907829154,5.0,0.07472269815658308,1.537155707954672,28.1
EPL,2526,4813658,2026-03-03,8668,8191,1,2,1.3063939847052097,0.8597877345979213,0,14,0.0,1.3216276238666114,1.5339528716638215,1.3216276238666114,14.0,0.09440197313332939,1.537155707954672,28.1
EPL,2526,4813660,2026-03-03,8472,8463,0,1,0.08226835448294878,0.08226835448294878,1,2,0.0,0.12645927067750304,1.5339528716638215,0.37645927067750307,3.0,0.1254864235591677,1.537155707954672,28.1
EPL,2526,4813660,2026-03-03,8463,8472,1,0,1.1502956412732601,1.1502956412732601,0,18,0.0,1.7681835108185717,1.5339528716638215,1.7681835108185717,18.0,0.09823241726769844,1.537155707954672,28.1
EPL,2526,4813664,2026-03-03,8650,8602,0,1,2.559579588472843,1.1328302934765815,0,20,0.0,1.7413365517614936,1.5339528716638215,1.7413365517614936,20.0,0.08706682758807469,1.537155707954672,28.1
